target_name	genbankid	targetid	ks_start	ks_end	arget_start	target_end	cluster_num	cluster_type	cluster_coord	cluster_len	species	phyla	count	score	copynum	genome_size	complete	antismashfile
Acetylornithine/succinyldiaminopimelate aminotransferase	MECN01000002	sp_P18335_ARGD_ECOLI	230350	230758	235391	236701	cluster-2	t1pks-arylpolyene-nrps	130315-263694	4633	Burkholderia ubonensis	Proteobacteria	0	-1.00	2	514964	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/MECN01000002/index.html
Aminodeoxychorismate synthase component 1	FO082843	sp_P05041_PABB_ECOLI	2243281	2243698	2250310	2251914	cluster-1	t1pks	2223269-2268101	6612	Nocardia cyriacigeorgica GUH-2	Actinobacteria	0	-1.00	0	6194645	True	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/FO082843_2093302_2502318/index.html
Transcriptional regulatory protein WalR	LAQQ01000001	sp_Q9RDT5_WALR_STAAU	8905	9330	17287	17985	cluster-1	transatpks-nrps	1-52882	7957	Paenibacillus dauci	Firmicutes	0	-1.00	0	1603931	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LAQQ01000001_0_160249/index.html
beta-lactamase	FMCC01000076	beta_lactamase	13988	14404	3071	4087	cluster-1	thiopeptide-t1pks-nrps	1-39820	9901	Streptomyces sp. DvalAA-19	Actinobacteria	0	-1.00	0	39820	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/FMCC01000076/index.html
Elongation factor Tu 1	CP022433	sp_P0CE47_EFTU1_ECOLI	977459	977894	987834	989006	cluster-4	t1pks-otherks	952150-1003799	9940	Streptomyces pluripotens	Actinobacteria	0	-1.00	0	7586568	True	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/CP022433/index.html
UDP-3-O-acyl-N-acetylglucosamine deacetylase	LDWR01000005	sp_P0A725_LPXC_ECOLI	94229	94655	93311	94228	cluster-1	t1pks	74225-121859	1	Burkholderia cepacia	Proteobacteria	0	-1.00	1	161973	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LDWR01000005/index.html
Acetylornithine/succinyldiaminopimelate aminotransferase	CP002271	sp_P18335_ARGD_ECOLI	1932327	1932784	1941570	1942913	cluster-1	t1pks	1898779-1942957	8786	Stigmatella aurantiaca DW4/3-1	Proteobacteria	0	-1.00	0	10260756	True	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP002271_1768800_2227237/index.html
Acetylornithine/succinyldiaminopimelate aminotransferase	LPAK01000053	sp_P18335_ARGD_ECOLI	53731	54139	58766	60076	cluster-1	bacteriocin-t1pks-nrps	1-118104	4627	Burkholderia ubonensis	Proteobacteria	0	-1.00	1	230996	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LPAK01000053/index.html
Transcriptional regulatory protein WalR	QKYN01000003	sp_Q9RDT5_WALR_STAAU	35896	36306	27519	28202	cluster-1	t1pks	15857-76562	7694	Streptacidiphilus pinicola	Actinobacteria	0	-1.00	0	79621	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/QKYN01000003/index.html
Transcriptional regulatory protein WalR	NSJV01000096	sp_Q9RDT5_WALR_STAAU	9111	9816	2068	2766	cluster-1	t1pks-arylpolyene	1-65198	6345	Streptomyces albireticuli	Actinobacteria	0	-1.00	0	74080	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/NSJV01000096/index.html
Acetylornithine/succinyldiaminopimelate aminotransferase	NAVI01000034	sp_P18335_ARGD_ECOLI	85604	86027	78987	80189	cluster-1	t3pks-t1pks	64424-116160	5415	Mycobacterium tuberculosis	Actinobacteria	0	-1.00	0	190206	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/NAVI01000034/index.html
Acetylornithine/succinyldiaminopimelate aminotransferase	LZNS01000001	sp_P18335_ARGD_ECOLI	6931560	6931982	6921137	6922366	cluster-1	t1pks-nrps	6911549-7102797	9194	Streptomyces sp. MP131-18	Actinobacteria	0	-1.00	0	7861428	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LZNS01000001_6787789_7225246/index.html
ECF RNA polymerase sigma-E factor	JMQI01000061	sp_P0AGB6_RPOE_ECOLI	63569	63960	70082	71545	cluster-1	t1pks	19349-75058	6122	Amycolatopsis rifamycinica	Actinobacteria	0	-1.00	0	75058	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/JMQI01000061/index.html
Elongation factor G	QEOK01000005	sp_P0A6M8_EFG_ECOLI	447629	448068	437944	440022	cluster-1	t1pks-otherks	426983-478361	7607	Filimonas sp. YR581	Bacteroidetes	0	-1.00	0	638698	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/QEOK01000005/index.html
Serine--tRNA ligase	CP010331	sp_P0A8L1_SYS_ECOLI	4248154	4248344	4256877	4258136	cluster-1	t1pks-nrps	4187409-4270789	8533	Mycobacterium bovis BCG	Actinobacteria	0	-1.00	0	4351313	True	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP010331_4097798_4351313/index.html
1,4-dihydroxy-2-naphthoyl-CoA hydrolase	QLIX01000003	sp_P77781_MENI_ECOLI	62851	63272	60886	61317	cluster-1	t1pks	42831-90183	1534	Paracraurococcus sp. DB-1506	Proteobacteria	0	-1.00	1	420018	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/QLIX01000003/index.html
Aminodeoxychorismate synthase component 2	JOIR01000012	sp_P00903_PABA_ECOLI	122784	123121	118108	120162	cluster-1	t1pks-nrps	63429-124640	2622	Streptomyces sp. NRRL F-2580	Actinobacteria	0	-1.00	1	149723	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/JOIR01000012/index.html
UDP-3-O-acyl-N-acetylglucosamine deacetylase	FOIG01000005	sp_P0A725_LPXC_ECOLI	282872	283298	290503	291420	cluster-1	t1pks	262866-310506	7205	Burkholderia sp. NFACC38-1	Proteobacteria	0	-1.00	0	370684	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/FOIG01000005/index.html
Acetylornithine/succinyldiaminopimelate aminotransferase	CP013405	sp_P18335_ARGD_ECOLI	515926	516334	512691	514001	cluster-1	terpene-t1pks-nrps	495244-592656	1925	Burkholderia lata	Proteobacteria	0	-1.00	2	1211521	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP013405_367287_668513/index.html
ATP-dependent Clp protease proteolytic subunit	LT990688	sp_P0A6G7_CLPP_ECOLI	2728338	2728606	2717963	2718622	cluster-1	t1pks-nrps	2655542-2789580	9716	Corynebacterium diphtheriae subsp. lausannense	Actinobacteria	0	-1.00	0	3060363	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LT990688_2532193_2879346/index.html
Transcriptional regulatory protein WalR	JNWO01000015	sp_Q9RDT5_WALR_STAAU	518854	519293	527819	528526	cluster-4	t1pks-otherks	493756-531616	8526	Streptomyces xylophagus	Actinobacteria	0	-1.00	0	531616	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/JNWO01000015/index.html
UDP-3-O-acyl-N-acetylglucosamine deacetylase	LOYB01000044	sp_P0A725_LPXC_ECOLI	262451	262877	270081	270998	cluster-1	t1pks	242447-282967	7204	Burkholderia diffusa	Proteobacteria	0	-1.00	0	282967	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LOYB01000044/index.html
Acetylornithine/succinyldiaminopimelate aminotransferase	KK353648	sp_P18335_ARGD_ECOLI	1068111	1068535	1061494	1062696	cluster-1	t3pks-t1pks	1046931-1105100	5415	Mycobacterium tuberculosis KT-0048	Actinobacteria	0	-1.00	0	3145567	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/KK353648_925176_1225856/index.html
Acetylornithine/succinyldiaminopimelate aminotransferase	AP017635	sp_P18335_ARGD_ECOLI	4382271	4382457	4373928	4375118	cluster-1	t3pks-t1pks	4359409-4419279	7153	Mycobacterium ulcerans subsp. shinshuense	Actinobacteria	0	-1.00	0	5914588	True	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/AP017635/index.html
Sec-independent protein translocase protein TatC	CP009286	sp_P69423_TATC_ECOLI	1280758	1281186	1271623	1272372	cluster-1	transatpks-nrps	1260720-1316799	8386	Paenibacillus stellifer	Firmicutes	0	-1.00	0	5658798	True	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP009286_1132913_1439717/index.html
UDP-N-acetylglucosamine 1-carboxyvinyltransferase MurA	LMJD01000001	sp_P0A749_MURA_ECOLI	871354	871773	865568	866860	cluster-1	t1pks	851351-898835	4494	Rhizobium sp. Root268	Proteobacteria	0	-1.00	1	1499264	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LMJD01000001_721357_1022619/index.html
ATP-dependent Clp protease proteolytic subunit	AP018298	sp_P0A6G7_CLPP_ECOLI	4204898	4205345	4195448	4196062	cluster-1	t1pks-otherks	4184895-4237671	8836	Fischerella sp. NIES-4106	Cyanobacteria	0	-1.00	0	6177244	True	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/AP018298/index.html
1,4-dihydroxy-2-naphthoyl-CoA synthase	LOKT01000003	sp_P0ABU0_MENB_ECOLI	172353	172401	173573	174382	cluster-2	t1pks-terpene-nrps	107418-179043	1172	Nocardia donostiensis	Actinobacteria	0	-1.00	2	469113	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LOKT01000003/index.html
Serine--tRNA ligase	AOPZ01000503	sp_P0A8L1_SYS_ECOLI	16062	16486	25872	27146	cluster-1	t1pks-nrps	1-27272	9386	Streptomyces aurantiacus JA 4570	Actinobacteria	0	-1.00	0	27272	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/AOPZ01000503/index.html
UDP-N-acetylglucosamine 1-carboxyvinyltransferase MurA	CP019572	sp_P0A749_MURA_ECOLI	3803999	3804423	3793294	3794565	cluster-4	t1pks	3783964-3911112	9434	Rhodococcus sp. MTM3W5.2	Actinobacteria	0	-1.00	0	5665081	True	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP019572_3280289_4041052/index.html
Serine--tRNA ligase	LGDV01000038	sp_P0A8L1_SYS_ECOLI	136258	136608	133382	134659	cluster-1	terpene-t1pks	118705-194332	1599	Streptomyces sp. MMG1121	Actinobacteria	0	-1.00	1	391334	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LGDV01000038/index.html
Acetylornithine/succinyldiaminopimelate aminotransferase	CP010329	sp_P18335_ARGD_ECOLI	1875358	1875782	1868741	1869943	cluster-1	t3pks-t1pks	1854178-1912299	5415	Mycobacterium tuberculosis	Actinobacteria	0	-1.00	0	4428621	True	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP010329_1731826_2032386/index.html
Acetylornithine/succinyldiaminopimelate aminotransferase	LQOK01000037	sp_P18335_ARGD_ECOLI	11233	11658	4543	5733	cluster-1	t3pks-t1pks	1-48216	5500	Mycobacterium bohemicum	Actinobacteria	0	-1.00	0	124146	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LQOK01000037/index.html
Glutamine--fructose-6-phosphate aminotransferase [isomerizing]	CP007155	sp_P17169_GLMS_ECOLI	9452166	9452604	9448589	9450406	cluster-1	t1pks-otherks	9431536-9482487	1760	Kutzneria albida DSM 43870	Actinobacteria	0	-1.00	2	9874926	True	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/CP007155/index.html
Acetylornithine/succinyldiaminopimelate aminotransferase	LT546237	sp_P18335_ARGD_ECOLI	882729	883095	875625	876815	cluster-3	t3pks-t1pks	861702-920248	5914	Mycobacterium interjectum	Actinobacteria	0	-1.00	0	4995064	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LT546237_466190_1047470/index.html
UDP-3-O-acyl-N-acetylglucosamine deacetylase	CP024902	sp_P0A725_LPXC_ECOLI	834537	834963	842164	843081	cluster-1	t1pks	814533-862167	7201	Burkholderia pyrrocinia	Proteobacteria	0	-1.00	0	3619008	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP024902_684545_985816/index.html
Protein translocase subunit SecA	KL662191	sp_P10408_SECA_ECOLI	4561565	4561987	4549680	4552481	cluster-1	transatpks	4541502-4583442	9084	[Leptolyngbya] sp. JSC-1	Cyanobacteria	0	-1.00	0	6335039	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/KL662191_4411685_5023497/index.html
Elongation factor P	NZ_MAEZ01000040	sp_P0A6N4_EFP_ECOLI	30803	31195	24127	24690	cluster-1	t2pks-t1pks	1-41283	6113	Mycobacterium sp. D16Q20	Actinobacteria	0	-1.00	0	41283	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/NZ_MAEZ01000040/index.html
Cytochrome bd-I ubiquinol oxidase subunit 1	CP006871	sp_P0ABJ9_CYDA_ECOLI	1133391	1133465	1140249	1141670	cluster-1	t1pks-nrps	1103165-1195840	6784	Streptomyces albulus ZPM	Actinobacteria	0	-1.00	0	9784577	True	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP006871_979261_1280532/index.html
UDP-N-acetylmuramoyl-tripeptide-D-alanyl-D-alanine ligase	PDHM01000016	sp_P11880_MURF_ECOLI	855097	855523	845384	846757	cluster-3	transatpks-nrps	821946-900109	8340	Paenibacillus sp. EZ-K15	Firmicutes	0	-1.00	0	911265	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/PDHM01000016/index.html
Elongation factor Tu 1	FNSZ01000001	sp_P0CE47_EFTU1_ECOLI	7219395	7219439	7222819	7223991	cluster-1	t1pks-otherks	7213078-7265111	3380	Streptomyces sp. 1222.5	Actinobacteria	0	-1.00	2	8662163	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/FNSZ01000001_7085349_7515794/index.html
UDP-3-O-acyl-N-acetylglucosamine deacetylase	CP024943	sp_P0A725_LPXC_ECOLI	868814	869240	876432	877349	cluster-1	t1pks	848810-896435	7192	Burkholderia lata	Proteobacteria	0	-1.00	0	3927314	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/CP024943/index.html
UDP-3-O-acyl-N-acetylglucosamine deacetylase	LAEU01000025	sp_P0A725_LPXC_ECOLI	35924	36350	43545	44462	cluster-1	t1pks	15920-63548	7195	Burkholderia seminalis	Proteobacteria	0	-1.00	0	109245	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LAEU01000025/index.html
Acetylornithine/succinyldiaminopimelate aminotransferase	MBES01000020	sp_P18335_ARGD_ECOLI	38097	38522	31539	32729	cluster-1	t3pks-t1pks	16980-42256	5368	Mycobacterium sp. IS-1264	Actinobacteria	0	-1.00	0	42256	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/MBES01000020/index.html
ATP-dependent Clp protease proteolytic subunit	MVHJ01000004	sp_P0A6G7_CLPP_ECOLI	42987	43412	38871	39470	cluster-1	t1pks-nrps	22975-82100	3517	Mycolicibacterium bacteremicum	Actinobacteria	0	-1.00	2	300494	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/MVHJ01000004/index.html
ATP-dependent zinc metalloprotease FtsH	CP016474	sp_P0AAI3_FTSH_ECOLI	1235846	1236251	1244687	1246606	cluster-1	t1pks	1215153-1263303	8436	Synechococcus sp. PCC 7003	Cyanobacteria	0	-1.00	0	3057091	True	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP016474_809320_1391224/index.html
Serine--tRNA ligase	KQ948030	sp_P0A8L1_SYS_ECOLI	47172	47524	49951	51228	cluster-1	t1pks	12829-65819	2427	Streptomyces cellostaticus	Actinobacteria	0	-1.00	1	215447	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/KQ948030/index.html
ATP-dependent zinc metalloprotease FtsH	AUCU01000035	sp_P0AAI3_FTSH_ECOLI	16851	17126	8956	10752	cluster-1	t1pks-otherks	1-43349	6099	Desulfatirhabdium butyrativorans DSM 18734	Proteobacteria	0	-1.00	0	50340	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/AUCU01000035/index.html
DNA polymerase III subunit epsilon	CDRJ01000001	sp_P03007_DPO3E_ECOLI	4682354	4682778	4677782	4678510	cluster-3	transatpks	4667905-4715845	3844	Ralstonia solanacearum	Proteobacteria	0	-1.00	1	5621065	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CDRJ01000001_4370244_4844105/index.html
Elongation factor Tu 1	LBMU02000085	sp_P0CE47_EFTU1_ECOLI	77480	77522	79777	80952	cluster-1	t1pks-otherks	71663-101736	2255	Streptomyces humi	Actinobacteria	0	-1.00	1	101736	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LBMU02000085/index.html
Acetylornithine/succinyldiaminopimelate aminotransferase	NZ_UPHT01000075	sp_P18335_ARGD_ECOLI	10971	11405	4281	5453	cluster-1	t3pks-t1pks	1-34107	5518	Mycobacterium sp. MK41	Actinobacteria	0	-1.00	0	34107	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/NZ_UPHT01000075/index.html
beta-lactamase	BBXG01000004	beta_lactamase	246517	246913	240084	240932	cluster-3	t1pks-nrps	225920-276320	5585	Herbidospora cretacea	Actinobacteria	0	-1.00	0	650410	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/BBXG01000004/index.html
Elongation factor Tu 1	LGDV01000251	sp_P0CE47_EFTU1_ECOLI	66856	66900	69757	70932	cluster-1	t1pks-otherks	58135-109967	2857	Streptomyces sp. MMG1121	Actinobacteria	0	-1.00	1	433798	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LGDV01000251/index.html
Protein translocase subunit SecY	CP011533	sp_P0AGA2_SECY_ECOLI	2234481	2234907	2227686	2228993	cluster-2	t1pks	2213917-2292303	5488	Streptomyces noursei ATCC 11455	Actinobacteria	0	-1.00	0	9815884	True	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/CP011533/index.html
Acetylornithine/succinyldiaminopimelate aminotransferase	LOXM01000119	sp_P18335_ARGD_ECOLI	84352	84760	89398	90708	cluster-1	t1pks-nrps	44508-108091	4638	Burkholderia ubonensis	Proteobacteria	0	-1.00	1	323332	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LOXM01000119/index.html
Acetylornithine/succinyldiaminopimelate aminotransferase	LN901323	sp_P18335_ARGD_ECOLI	220947	221200	214642	215808	cluster-1	transatpks-t1pks-nrps	198388-286814	5139	Legionella saoudiensis	Proteobacteria	0	-1.00	0	659603	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LN901323/index.html
Acetylornithine/succinyldiaminopimelate aminotransferase	KK356241	sp_P18335_ARGD_ECOLI	1864383	1864807	1857766	1858968	cluster-2	t3pks-t1pks	1843203-1876654	5415	Mycobacterium tuberculosis BTB07-126	Actinobacteria	0	-1.00	0	4404219	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/KK356241_1575386_1876654/index.html
Elongation factor Tu 1	QXCZ01000001	sp_P0CE47_EFTU1_ECOLI	7857895	7857939	7860840	7862030	cluster-1	t1pks-otherks	7856696-7908768	2901	Streptomyces sp. 3212.5	Actinobacteria	0	-1.00	2	10159767	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/QXCZ01000001_7729021_8512947/index.html
Lon protease	PSNW01000009	sp_P0A9M0_LON_ECOLI	144789	145230	153975	156386	cluster-1	t1pks-otherks	119762-171235	8745	Solimonas fluminis	Proteobacteria	0	-1.00	0	235838	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/PSNW01000009/index.html
Methionine-tRNA ligase	CP012673	sp_P00959_SYM_ECOLI	12687075	12687499	12675195	12677306	cluster-1	t1pks	12666969-12719900	9769	Sorangium cellulosum	Proteobacteria	0	-1.00	0	14557589	True	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/CP012673/index.html
Transcriptional regulatory protein WalR	KV917380	sp_Q9RDT5_WALR_STAAU	3694659	3695113	3688091	3688795	cluster-3	t1pks-nrps	3673956-3729786	5864	Bacillus oshimensis	Firmicutes	0	-1.00	0	4058377	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/KV917380_3545060_3850939/index.html
Acetylornithine/succinyldiaminopimelate aminotransferase	LZJF01000120	sp_P18335_ARGD_ECOLI	92329	92753	85809	87008	cluster-1	t3pks-t1pks	71180-114149	5321	Mycobacterium sp. E3251	Actinobacteria	0	-1.00	0	114149	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LZJF01000120/index.html
Acetylornithine/succinyldiaminopimelate aminotransferase	KL407303	sp_P18335_ARGD_ECOLI	1882737	1883132	1876120	1877322	cluster-2	t3pks-t1pks	1861557-1919628	5415	Mycobacterium tuberculosis KT-0023	Actinobacteria	0	-1.00	0	3937635	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/KL407303_1732803_2033990/index.html
2-succinylbenzoate--CoA ligase	CP006567	sp_P37353_MENE_ECOLI	10858542	10858854	10867698	10869263	cluster-2	t1pks-arylpolyene-ladderane	10828170-10879625	8844	Streptomyces rapamycinicus NRRL 5491	Actinobacteria	0	-1.00	8	12700734	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP006567_10698569_11740239/index.html
Aminodeoxychorismate synthase component 1	CP010519	sp_P05041_PABB_ECOLI	1237676	1238102	1231921	1234032	cluster-4	t1pks	1174261-1276844	3644	Streptomyces albus	Actinobacteria	0	-1.00	9	8384669	True	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/CP010519/index.html
Periplasmic serine endoprotease DegP	FOEB01000004	sp_P0C0V0_DEGP_ECOLI	376054	376474	366659	368224	cluster-1	t1pks	356041-393242	7830	Methylobacterium sp. ap11	Proteobacteria	0	-1.00	0	393242	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/FOEB01000004/index.html
