target_name	target id	gbid	score_final	antismashfile	cluster_num	cluster_type	distance	species	phyla	homologs	homologs_list	redundant	redundant_list	count	copynum	coevolution score	positive	pos_homolog	pos_redundant
Acetyl CoA carboxylase	AdmT_ACC	OFLW01000124	50	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/OFLW01000124/index.html	cluster-1	transatpks-nrps	2840	metagenome	metagenomes	0	[]	1	[]	74	2	9.43296207118	False	False	False
Isoleucyl tRNA synthetase	mupM_Ile-tRNA-syn	CP009914	25	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP009914_2825552_3126820/index.html	cluster-1	t1pks-nrps	16366	Mycobacterium sp. VKM Ac-1817D	Actinobacteria	0	[]	6	[u'LN879428', u'LZJD01000185', u'LZSO01000001', u'MBEQ01000069', u'MSTD01000006']	169	2	14.2621065389	False	False	False
Gyrase B	GyrB-R	LZKI01000115	60	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LZKI01000115/index.html	cluster-1	t1pks	4129	Mycobacterium colombiense	Actinobacteria	1	[u'LZKU01000124']	11	[u'LZIL01000042', u'LZIX01000058', u'LZJQ01000042', u'LZJS01000133', u'LZJW01000147', u'LZJZ01000015', u'LZSV01000011', u'LZSZ01000132', u'MVHW01000011', u'NCXM01000003']	54	2	5.48609977932	False	False	False
Isoleucyl tRNA synthetase	mupM_Ile-tRNA-syn	OLMG01000001	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/OLMG01000001_33181_334449/index.html	cluster-1	t1pks-nrps	15354	Mycolicibacterium porcinum	Actinobacteria	1	[u'LQOQ01000036']	2	[u'LT963316']	169	2	13.796985567	False	False	False
Acetyl CoA carboxylase	AdmT_ACC	NZ_RFFG01000027	30	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/NZ_RFFG01000027/index.html	cluster-1	t2pks-oligosaccharide-t1pks-otherks	61	Actinomadura sp. NEAU-Ht49	Actinobacteria	0	[]	1	[]	51	0	12.8248241311	False	False	False
Elongation factor Tu	EF-Tu	LBMU02000085	30	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LBMU02000085/index.html	cluster-1	t1pks-otherks	2255	Streptomyces humi	Actinobacteria	-1	[]	-1	[]	0	2	-1.0	False	False	False
Elongation factor Tu	EF-Tu	LGDV01000251	30	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LGDV01000251/index.html	cluster-1	t1pks-otherks	2857	Streptomyces sp. MMG1121	Actinobacteria	-1	[]	-1	[]	0	2	-1.0	False	False	False
Elongation factor Tu	EF-Tu	CP011497	70	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP011497_7068841_7375796/index.html	cluster-1	t1pks-otherks	4242	Streptomyces incarnatus	Actinobacteria	1	[u'LN879416']	2	[u'KE354369']	13	4	2.54258238928	False	False	True
Elongation factor Tu	EF-Tu	QXCZ01000001	30	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/QXCZ01000001_7729021_8512947/index.html	cluster-1	t1pks-otherks	2901	Streptomyces sp. 3212.5	Actinobacteria	-1	[]	-1	[]	0	4	-1.0	False	False	False
Translation initiation factor	rubR1_TIF	LPUX01000053	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LPUX01000053_775383_1076645/index.html	cluster-1	t1pks	12891	Ensifer glycinis	Proteobacteria	12	[u'AZNX01000001', u'JQMF01000001', u'LMEY01000001', u'LMFA01000005', u'LMFB01000001', u'LMJD01000001', u'LMJJ01000001', u'LMQB01000023', u'LNQB01000073', u'MKIP01000058', u'MOOY01000008', u'UBXS01000009']	8	[u'AMCX01000019', u'KB905370', u'LYBW01000060', u'MBFK01000150', u'QKLQ01000001', u'UBWJ01000014', u'UCGX01000013']	43	2	16.572374305	False	False	False
Gyrase B	GyrB-R	LZJZ01000015	60	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LZJZ01000015/index.html	cluster-1	t1pks-nrps	4361	Mycobacterium sp. E2733	Actinobacteria	1	[u'LZKU01000124']	11	[u'LZIL01000042', u'LZIX01000058', u'LZJQ01000042', u'LZJS01000133', u'LZJW01000147', u'LZKI01000115', u'LZSV01000011', u'LZSZ01000132', u'MVHW01000011', u'NCXM01000003']	54	2	6.05447737395	False	False	False
Beta proteasome subunit	SalI_beta_proteasome	ANPL01000001	15	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/ANPL01000001_1533805_1933258/index.html	cluster-3	t1pks-nrps	11919	Mycobacterium marinum str. Europe	Actinobacteria	-1	[]	-1	[]	0	2	-1.0	False	False	False
Gyrase B	GyrB-R	JOFS01000013	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/JOFS01000013/index.html	cluster-2	lantipeptide-t1pks-linaridin	10284	Streptomyces bicolor	Actinobacteria	0	[]	1	[]	54	2	7.11079692779	False	False	False
Isoleucyl tRNA synthetase	mupM_Ile-tRNA-syn	CPBO01000003	20	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CPBO01000003/index.html	cluster-2	t1pks	8701	Mycobacterium tuberculosis	Actinobacteria	-1	[]	-1	[]	0	2	-1.0	False	False	False
Isoleucyl tRNA synthetase	mupM_Ile-tRNA-syn	LQPL01000015	50	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LQPL01000015/index.html	cluster-2	t1pks-nrps	4229	Mycobacterium paraense	Actinobacteria	1	[u'LQPO01000034']	14	[u'CSTD01000001', u'LQPJ01000002', u'LQPR01000003', u'LZIC01000115', u'LZIR01000070', u'LZIS01000249', u'LZKL01000111', u'LZKR01000030', u'LZKT01000050', u'LZLY01000158', u'LZSE01000009', u'MOWS01000076', u'MVHR01000021']	169	2	17.0732529626	False	False	False
Threonyl-tRNA synthetase	borI_Thr-tRNA-syn	KQ947475	40	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/KQ947475_3088734_3422040/index.html	cluster-1	t1pks-nrps	6592	Vibrio sp. MEBiC08052	Proteobacteria	0	[]	3	[u'CP018836', u'FULE01000046']	31	4	8.67172610264	False	False	False
Beta proteasome subunit	SalI_beta_proteasome	LQIU01000076	25	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LQIU01000076/index.html	cluster-1	t1pks-nrps	17590	Mycobacterium sp. IS-1496	Actinobacteria	0	[]	4	[u'LQIT01000001', u'LQIV01000012', u'LQOS01000010']	37	2	16.9452723613	False	False	False
Beta proteasome subunit	SalI_beta_proteasome	KP830089	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/KP830089/index.html	cluster-1	bacteriocin-t1pks-nrps	12010	uncultured bacterium AB_9	environmental samples	0	[]	1	[]	37	2	9.08614223124	False	False	False
Tryptophanyl-tRNA synthase	Ind0_Trp-tRNA-syn	KB235898	40	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/KB235898_594983_1111728/index.html	cluster-2	t1pks-nrps	8837	Kamptonema formosum PCC 6407 (Oscillatoria formosa PCC 6407)	Cyanobacteria	0	[]	1	[]	27	2	5.8837845128	False	False	False
Isoleucyl tRNA synthetase	mupM_Ile-tRNA-syn	LZLF01000227	50	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LZLF01000227/index.html	cluster-1	t1pks-nrps	4928	Mycobacterium asiaticum	Actinobacteria	10	[u'HG964936', u'LQPQ01000178', u'LZKQ01000051', u'LZKS01000106', u'LZLM01000005', u'LZLQ01000124', u'LZLS01000103', u'LZMH01000031', u'MAEM01000259', u'PEQP01000006']	1	[]	169	2	17.547835111	False	False	False
Acetyl CoA carboxylase	AdmT_ACC	NIBS01000014	40	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/NIBS01000014/index.html	cluster-1	nrps-t1pks-PUFA-otherks	8994	Xenorhabdus budapestensis	Proteobacteria	3	[u'CP016176', u'NIBV01000002', u'NIUA01000001']	5	[u'NJAH01000006', u'NJGH01000020', u'NZ_NJGH01000020', u'QTUB01000001']	75	2	10.4604775058	False	False	False
Acetyl CoA carboxylase	AdmT_ACC	OAUA01000150	25	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/OAUA01000150/index.html	cluster-1	t1pks-nrps	13390	human gut metagenome	metagenomes	0	[]	1	[]	75	2	13.9277151112	False	False	False
Translation initiation factor	rubR1_TIF	UCGX01000013	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/UCGX01000013/index.html	cluster-1	t1pks	17040	Rhizobiales bacterium	Proteobacteria	13	[u'AZNX01000001', u'JQMF01000001', u'LMEY01000001', u'LMFA01000005', u'LMFB01000001', u'LMJD01000001', u'LMJJ01000001', u'LMQB01000023', u'LNQB01000073', u'LYBW01000060', u'MKIP01000058', u'MOOY01000008', u'QKLQ01000001']	7	[u'AMCX01000019', u'KB905370', u'LPUX01000053', u'MBFK01000150', u'UBWJ01000014', u'UBXS01000009']	44	2	19.5836277896	False	False	False
Isoleucyl tRNA synthetase	mupM_Ile-tRNA-syn	LZKS01000106	40	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LZKS01000106/index.html	cluster-1	t1pks-nrps	8973	Mycobacterium asiaticum	Actinobacteria	7	[u'LQOY01000248', u'LQPQ01000178', u'LZLF01000227', u'LZLS01000103', u'MAEM01000259', u'NCXP01000025', u'PEQP01000006']	5	[u'HG964936', u'LZKQ01000051', u'LZLM01000005', u'LZMH01000031']	169	2	16.7431814224	False	False	False
Beta proteasome subunit	SalI_beta_proteasome	NZ_UPHU01000001	25	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/NZ_UPHU01000001/index.html	cluster-11	t1pks-nrps	10363	Mycobacterium sp. MK142	Actinobacteria	1	[u'MWKW01000001']	11	[u'CP009481', u'CP019888', u'JANZ01000003', u'LQOX01000055', u'MVBM01000009', u'MWKY01000001', u'MWKZ01000001', u'NKRA01000001', u'NKRC01000001', u'NKRE01000001']	169	0	14.3457870706	False	False	False
Tryptophanyl-tRNA synthase	Ind0_Trp-tRNA-syn	LDPY01000001	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LDPY01000001_1042540_1343784/index.html	cluster-1	t1pks-nrps	15730	Puniceibacterium sp. IMCC21224	Proteobacteria	0	[]	1	[]	27	2	9.97758652187	False	False	False
Translation initiation factor	rubR1_TIF	CDLY01000001	20	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CDLY01000001_3018077_3318322/index.html	cluster-1	transatpks	17888	Ralstonia solanacearum	Proteobacteria	0	[]	1	[]	43	6	23.2495584332	False	False	False
Isoleucyl tRNA synthetase	mupM_Ile-tRNA-syn	LT968775	50	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LT968775_1129547_1834602/index.html	cluster-4	t1pks-nrps	2809	Mycobacterium sp. 4858	Actinobacteria	2	[u'MBET01000054', u'MBEU01000014']	1	[]	169	2	15.1527212745	False	False	False
Isoleucyl tRNA synthetase	mupM_Ile-tRNA-syn	MBEU01000014	50	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/MBEU01000014/index.html	cluster-1	t1pks	3000	Mycobacterium sp. IS-836	Actinobacteria	2	[u'FUEZ01000004', u'LT968775']	2	[u'MBET01000054']	169	2	13.3812587699	False	False	False
Beta proteasome subunit	SalI_beta_proteasome	CP000667	30	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP000667_1001780_1310813/index.html	cluster-1	transatpks-t1pks-nrps	5945	Salinispora tropica CNB-440	Actinobacteria	0	[]	4	[u'AUKS01000001', u'AZWV01000034', u'AZXH01000001']	37	4	13.7825568055	True	False	False
Isoleucyl tRNA synthetase	mupM_Ile-tRNA-syn	CP022704	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP022704_1584303_2030918/index.html	cluster-1	t1pks	11668	Mycobacterium tuberculosis	Actinobacteria	2	[u'CP004886', u'FO203510']	32	[u'AQQC01000053', u'CM002124', u'CP003233', u'CP008959', u'CP008960', u'CP008963', u'CP008965', u'CP008967', u'CP008968', u'CP008970', u'CP008973', u'CP008975', u'CP008976', u'CP008977', u'CP008982', u'CP008983', u'CP009449', u'CP010895', u'CP016401', u'CP017593', u'CP024614', u'FO203509', u'FR878060', u'JQEX01000030', u'KK338758', u'KK338784', u'KK338939', u'KK356241', u'KL407303', u'KQ483382', u'MQDE01000005']	169	2	13.6141200795	False	False	False
Acetyl CoA carboxylase	AdmT_ACC	KE150468	60	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/KE150468_1637172_1939693/index.html	cluster-1	t2pks-lantipeptide-t1pks	2487	Streptomyces sp. HPH0547	Actinobacteria	1	[u'CP026304']	5	[u'AUKN01000003', u'KZ836076', u'LJGV01000022', u'PEFS01000001']	56	2	8.96487565337	False	False	False
Tryptophanyl-tRNA synthase	Ind0_Trp-tRNA-syn	FMZZ01000008	20	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/FMZZ01000008/index.html	cluster-1	butyrolactone-t1pks-otherks	16279	Alloactinosynnema iranicum	Actinobacteria	0	[]	1	[]	25	2	21.6094523244	False	False	False
Acetyl CoA carboxylase	AdmT_ACC	PGZO01000001	45	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/PGZO01000001/index.html	cluster-2	transatpks	11607	Firmicutes bacterium HGW-Firmicutes-7 (groundwater metagenome)	Firmicutes	1	[u'PHAG01000006']	1	[]	73	2	8.92186668389	False	False	False
Tryptophanyl-tRNA synthase	Ind0_Trp-tRNA-syn	AP017635	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/AP017635/index.html	cluster-12	t1pks	15273	Mycobacterium ulcerans subsp. shinshuense	Actinobacteria	5	[u'LQPF01000043', u'LQPW01000167', u'MVHE01000006', u'MVIK01000003', u'NCXP01000025']	5	[u'AP018410', u'CP000854', u'CP025779', u'KZ269929']	169	2	14.7497199336	False	False	False
Elongation factor Tu	EF-Tu	FMDH01000023	30	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/FMDH01000023/index.html	cluster-1	t1pks-otherks	3579	Streptomyces sp. LamerLS-31b	Actinobacteria	-1	[]	-1	[]	0	2	-1.0	False	False	False
Acetyl CoA carboxylase	AdmT_ACC	QPJL01000008	25	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/QPJL01000008/index.html	cluster-1	t1pks	13373	Paracoccus lutimaris	Proteobacteria	0	[]	1	[]	81	2	10.6318264394	False	False	False
Gyrase B	GyrB-R	LNYV01000028	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LNYV01000028/index.html	cluster-1	t1pks	11224	Legionella sainthelensi	Proteobacteria	0	[]	3	[u'CP020894', u'LNYU01000091']	54	2	6.81914786631	False	False	False
Elongation factor Tu	EF-Tu	JOFL01000001	30	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/JOFL01000001/index.html	cluster-5	t1pks-nrps	8053	Streptomyces roseoverticillatus	Actinobacteria	0	[]	3	[u'LNBE01000002', u'RBAM01000014']	40	2	12.9677476017	False	False	False
Elongation factor Tu	EF-Tu	UHIQ01000001	25	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/UHIQ01000001_2687606_3019550/index.html	cluster-1	t1pks	9110	Tsukamurella paurometabola	Actinobacteria	0	[]	1	[]	42	2	24.9728008712	False	False	False
Isoleucyl tRNA synthetase	mupM_Ile-tRNA-syn	PEQP01000006	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/PEQP01000006/index.html	cluster-1	t1pks-nrps	10707	Mycobacterium sp. (freshwater metagenome)	Actinobacteria	11	[u'HG964936', u'LQPQ01000178', u'LZKQ01000051', u'LZKS01000106', u'LZLF01000227', u'LZLM01000005', u'LZLQ01000124', u'LZLS01000103', u'LZMH01000031', u'MVIK01000003', u'NCXP01000025']	3	[u'LQOY01000248', u'MAEM01000259']	169	2	16.6823526164	False	False	False
Isoleucyl tRNA synthetase	mupM_Ile-tRNA-syn	LZKQ01000051	50	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LZKQ01000051/index.html	cluster-1	t1pks-nrps	3203	Mycobacterium asiaticum	Actinobacteria	7	[u'LQOY01000248', u'LQPQ01000178', u'LZLF01000227', u'LZLQ01000124', u'LZLS01000103', u'MAEM01000259', u'PEQP01000006']	5	[u'HG964936', u'LZKS01000106', u'LZLM01000005', u'LZMH01000031']	169	2	18.0665241866	False	False	False
Isoleucyl tRNA synthetase	mupM_Ile-tRNA-syn	CP024614	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP024614_1577105_2039213/index.html	cluster-1	t1pks	13978	Mycobacterium tuberculosis	Bacteria	2	[u'CP004886', u'FO203510']	32	[u'AQQC01000053', u'CM002124', u'CP003233', u'CP008959', u'CP008960', u'CP008963', u'CP008965', u'CP008967', u'CP008968', u'CP008970', u'CP008973', u'CP008975', u'CP008976', u'CP008977', u'CP008982', u'CP008983', u'CP009449', u'CP010895', u'CP016401', u'CP017593', u'CP022704', u'FO203509', u'FR878060', u'JQEX01000030', u'KK338758', u'KK338784', u'KK338939', u'KK356241', u'KL407303', u'KQ483382', u'MQDE01000005']	169	2	12.1623268722	False	False	False
Acetyl CoA carboxylase	AdmT_ACC	KZ559477	40	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/KZ559477/index.html	cluster-1	t2pks-t1pks-nrps	3584	Nonomuraea indica	Actinobacteria	0	[]	1	[]	63	2	11.7683244006	False	False	False
Beta proteasome subunit	SalI_beta_proteasome	CP002047	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP002047_2347419_3144472/index.html	cluster-5	t1pks-nrps	19229	Streptomyces bingchenggensis BCW-1	Actinobacteria	0	[]	3	[u'MAXF01000131', u'NCSM01000022']	37	4	6.74335334096	False	False	False
Gyrase B	GyrB-R	LGJF01000001	40	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LGJF01000001_890531_1550389/index.html	cluster-2	transatpks-nrps	6039	Bacillus sp. FJAT-27238	Firmicutes	0	[]	12	[u'AKIX01000028', u'AP008955', u'AP008955', u'CP018145', u'CP023474', u'CP030117', u'LMPN01000003', u'PXZM01000036', u'PXZN01000012', u'PXZO01000002', u'QRDR01000001']	54	4	5.20181650446	False	False	False
Isoleucyl tRNA synthetase	mupM_Ile-tRNA-syn	CP008967	45	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP008967_1105269_1406045/index.html	cluster-1	t1pks	13975	Mycobacterium tuberculosis	Actinobacteria	2	[u'CP004886', u'FO203510']	32	[u'AQQC01000053', u'CM002124', u'CP003233', u'CP008959', u'CP008960', u'CP008963', u'CP008965', u'CP008968', u'CP008970', u'CP008973', u'CP008975', u'CP008976', u'CP008977', u'CP008982', u'CP008983', u'CP009449', u'CP010895', u'CP016401', u'CP017593', u'CP022704', u'CP024614', u'FO203509', u'FR878060', u'JQEX01000030', u'KK338758', u'KK338784', u'KK338939', u'KK356241', u'KL407303', u'KQ483382', u'MQDE01000005']	169	2	9.32048376127	False	False	False
Translation initiation factor	rubR1_TIF	CXWL01000826	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/CXWL01000826/index.html	cluster-1	t1pks-otherks	2536	groundwater metagenome	metagenomes	0	[]	1	[]	43	2	22.3668167232	False	False	False
Beta proteasome subunit	SalI_beta_proteasome	KF264551	25	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/KF264551/index.html	cluster-1	t1pks	16795	uncultured bacterium esnapd12	environmental samples	0	[]	1	[]	37	2	19.140376352	False	False	False
3-oxoacyl-[acyl-carrier-protein] synthase 1 (FabB/F)	PtmP3_FabB-F	LN879416	70	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/LN879416/index.html	cluster-1	t1pks-nrps	381	Streptomyces sp. MG11	Actinobacteria	2	[u'CP011497', u'KE354369']	1	[]	13	4	4.93382670404	False	True	False
Isoleucyl tRNA synthetase	mupM_Ile-tRNA-syn	AGIQ01000004	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/AGIQ01000004/index.html	cluster-2	t1pks	14329	Mycolicibacterium rhodesiae JS60	Actinobacteria	2	[u'CP019882', u'LN929908']	10	[u'BEWG01000104', u'CP011773', u'CP018043', u'JALN02000001', u'MVIH01000007', u'NOZR01000005', u'PDHO01000010', u'QAYH01000008', u'UGQK01000002']	169	2	16.7795873972	False	False	False
Elongation factor Tu	EF-Tu	MIET01000074	30	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/MIET01000074/index.html	cluster-1	t1pks-nrps	9835	Pseudoalteromonas sp. MSK9-3	Proteobacteria	0	[]	1	[]	42	2	14.1203401111	False	False	False
Isoleucyl tRNA synthetase	mupM_Ile-tRNA-syn	MWKW01000001	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/MWKW01000001_5832488_6443486/index.html	cluster-2	t1pks-nrps	19028	Mycobacterium kansasii	Actinobacteria	8	[u'CP009481', u'JANZ01000003', u'LQOX01000055', u'MWKZ01000001', u'NKRA01000001', u'NKRC01000001', u'NKRE01000001', u'NZ_UPHU01000001']	4	[u'CP019888', u'MVBM01000009', u'MWKY01000001']	169	2	14.7862898654	False	False	False
Elongation factor Tu	EF-Tu	PKDJ01000154	25	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/PKDJ01000154/index.html	cluster-1	t1pks	15527	Proteobacteria bacterium (marine metagenome)	Proteobacteria	0	[]	1	[]	42	2	10.8020582436	False	False	False
Tryptophanyl-tRNA synthase	Ind0_Trp-tRNA-syn	QGLT01000005	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/QGLT01000005/index.html	cluster-1	t1pks	10085	Commensalibacter sp. ESL0284	Proteobacteria	0	[]	2	[u'CP033087']	27	2	4.85519094088	False	False	False
Gyrase B	GyrB-R	AODD01000012	25	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/AODD01000012/index.html	cluster-1	t1pks	15476	Listeria grandensis FSL F6-0971	Firmicutes	0	[]	1	[]	54	2	16.5771447569	False	False	False
Translation initiation factor	rubR1_TIF	AZNX01000001	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/AZNX01000001_579864_1066866/index.html	cluster-1	t1pks	12133	Ensifer aridi	Proteobacteria	11	[u'KB905370', u'LMFA01000005', u'LMJD01000001', u'LMQB01000023', u'LPUX01000053', u'MBFK01000150', u'MKIP01000058', u'MOOY01000008', u'UBWJ01000014', u'UBXS01000009', u'UCGX01000013']	9	[u'AMCX01000019', u'JQMF01000001', u'LMEY01000001', u'LMFB01000001', u'LMJJ01000001', u'LNQB01000073', u'LYBW01000060', u'QKLQ01000001']	41	2	14.165713246	False	False	False
